     chi_3_2=  0.270000000000000E+01  0.435933393540070E-06  0.146579537478485E-06
     chi_3_2=  0.280000000000000E+01  0.435933950463900E-06  0.146607471387691E-06
     chi_3_2=  0.290000000000000E+01  0.435934507685216E-06  0.146635405378546E-06
     chi_3_2=  0.300000000000000E+01  0.435935065204024E-06  0.146663339451111E-06
     chi_3_2=  0.310000000000000E+01  0.435935623020321E-06  0.146691273605447E-06
     chi_3_2=  0.320000000000000E+01  0.435936181134110E-06  0.146719207841616E-06
     chi_3_2=  0.330000000000000E+01  0.435936739545393E-06  0.146747142159680E-06
     chi_3_2=  0.340000000000000E+01  0.435937298254169E-06  0.146775076559698E-06
     chi_3_2=  0.350000000000000E+01  0.435937857260444E-06  0.146803011041733E-06
     chi_3_2=  0.360000000000000E+01  0.435938416564217E-06  0.146830945605847E-06
     chi_3_2=  0.370000000000000E+01  0.435938976165490E-06  0.146858880252100E-06
     chi_3_2=  0.380000000000000E+01  0.435939536064260E-06  0.146886814980554E-06
     chi_3_2=  0.390000000000000E+01  0.435940096260534E-06  0.146914749791270E-06
     chi_3_2=  0.400000000000000E+01  0.435940656754312E-06  0.146942684684309E-06
     chi_3_2=  0.410000000000000E+01  0.435941217545596E-06  0.146970619659733E-06
     chi_3_2=  0.420000000000000E+01  0.435941778634385E-06  0.146998554717604E-06
     chi_3_2=  0.430000000000000E+01  0.435942340020684E-06  0.147026489857982E-06
     chi_3_2=  0.440000000000000E+01  0.435942901704491E-06  0.147054425080929E-06
     chi_3_2=  0.450000000000000E+01  0.435943463685810E-06  0.147082360386507E-06
     chi_3_2=  0.460000000000000E+01  0.435944025964641E-06  0.147110295774776E-06
     chi_3_2=  0.470000000000000E+01  0.435944588540987E-06  0.147138231245799E-06
     chi_3_2=  0.480000000000000E+01  0.435945151414847E-06  0.147166166799635E-06
     chi_3_2=  0.490000000000000E+01  0.435945714586224E-06  0.147194102436347E-06
     chi_3_2=  0.500000000000000E+01  0.435946278055120E-06  0.147222038155997E-06
     chi_3_2=  0.510000000000000E+01  0.435946841821533E-06  0.147249973958644E-06
     chi_3_2=  0.520000000000000E+01  0.435947405885472E-06  0.147277909844352E-06
     chi_3_2=  0.530000000000000E+01  0.435947970246931E-06  0.147305845813181E-06
     chi_3_2=  0.540000000000000E+01  0.435948534905915E-06  0.147333781865192E-06
     chi_3_2=  0.550000000000000E+01  0.435949099862426E-06  0.147361718000448E-06
     chi_3_2=  0.560000000000000E+01  0.435949665116462E-06  0.147389654219009E-06
     chi_3_2=  0.570000000000000E+01  0.435950230668028E-06  0.147417590520936E-06
     chi_3_2=  0.580000000000000E+01  0.435950796517124E-06  0.147445526906291E-06
     chi_3_2=  0.590000000000000E+01  0.435951362663751E-06  0.147473463375135E-06
     chi_3_2=  0.599999999999999E+01  0.435951929107912E-06  0.147501399927530E-06
     chi_3_2=  0.609999999999999E+01  0.435952495849606E-06  0.147529336563538E-06
     chi_3_2=  0.619999999999999E+01  0.435953062888839E-06  0.147557273283218E-06
     chi_3_2=  0.629999999999999E+01  0.435953630225608E-06  0.147585210086634E-06
     chi_3_2=  0.639999999999999E+01  0.435954197859915E-06  0.147613146973845E-06
     chi_3_2=  0.649999999999999E+01  0.435954765791763E-06  0.147641083944914E-06
     chi_3_2=  0.659999999999999E+01  0.435955334021154E-06  0.147669020999902E-06
     chi_3_2=  0.669999999999999E+01  0.435955902548088E-06  0.147696958138870E-06
     chi_3_2=  0.679999999999999E+01  0.435956471372569E-06  0.147724895361880E-06
     chi_3_2=  0.689999999999999E+01  0.435957040494594E-06  0.147752832668992E-06
     chi_3_2=  0.699999999999999E+01  0.435957609914168E-06  0.147780770060269E-06
     chi_3_2=  0.709999999999999E+01  0.435958179631291E-06  0.147808707535772E-06
     chi_3_2=  0.719999999999999E+01  0.435958749645966E-06  0.147836645095562E-06
     chi_3_2=  0.729999999999999E+01  0.435959319958193E-06  0.147864582739700E-06
     chi_3_2=  0.739999999999999E+01  0.435959890567974E-06  0.147892520468248E-06
     chi_3_2=  0.749999999999999E+01  0.435960461475312E-06  0.147920458281267E-06
     chi_3_2=  0.759999999999999E+01  0.435961032680206E-06  0.147948396178819E-06
     chi_3_2=  0.769999999999999E+01  0.435961604182659E-06  0.147976334160964E-06
     chi_3_2=  0.779999999999999E+01  0.435962175982671E-06  0.148004272227765E-06
     chi_3_2=  0.789999999999999E+01  0.435962748080245E-06  0.148032210379282E-06
     chi_3_2=  0.799999999999999E+01  0.435963320475382E-06  0.148060148615577E-06
     chi_3_2=  0.809999999999999E+01  0.435963893168083E-06  0.148088086936712E-06
     chi_3_2=  0.819999999999999E+01  0.435964466158352E-06  0.148116025342747E-06
     chi_3_2=  0.829999999999999E+01  0.435965039446188E-06  0.148143963833745E-06
     chi_3_2=  0.839999999999999E+01  0.435965613031593E-06  0.148171902409766E-06
     chi_3_2=  0.849999999999999E+01  0.435966186914569E-06  0.148199841070872E-06
     chi_3_2=  0.859999999999999E+01  0.435966761095116E-06  0.148227779817123E-06
     chi_3_2=  0.869999999999999E+01  0.435967335573237E-06  0.148255718648583E-06
     chi_3_2=  0.879999999999998E+01  0.435967910348934E-06  0.148283657565312E-06
     chi_3_2=  0.889999999999998E+01  0.435968485422207E-06  0.148311596567370E-06
     chi_3_2=  0.899999999999998E+01  0.435969060793059E-06  0.148339535654821E-06
     chi_3_2=  0.909999999999998E+01  0.435969636461489E-06  0.148367474827724E-06
     chi_3_2=  0.919999999999998E+01  0.435970212427503E-06  0.148395414086143E-06
     chi_3_2=  0.929999999999998E+01  0.435970788691099E-06  0.148423353430137E-06
     chi_3_2=  0.939999999999998E+01  0.435971365252278E-06  0.148451292859768E-06
     chi_3_2=  0.949999999999998E+01  0.435971942111044E-06  0.148479232375097E-06
     chi_3_2=  0.959999999999998E+01  0.435972519267397E-06  0.148507171976186E-06
     chi_3_2=  0.969999999999998E+01  0.435973096721339E-06  0.148535111663097E-06
     chi_3_2=  0.979999999999998E+01  0.435973674472872E-06  0.148563051435891E-06
     chi_3_2=  0.989999999999998E+01  0.435974252521997E-06  0.148590991294628E-06
     chi_3_2=  0.999999999999998E+01  0.435974830868715E-06  0.148618931239371E-06
     chi_3_2=  0.101000000000000E+02  0.435975409513027E-06  0.148646871270181E-06
     chi_3_2=  0.102000000000000E+02  0.435975988454937E-06  0.148674811387118E-06
     chi_3_2=  0.103000000000000E+02  0.435976567694446E-06  0.148702751590246E-06
     chi_3_2=  0.104000000000000E+02  0.435977147231553E-06  0.148730691879624E-06
     chi_3_2=  0.105000000000000E+02  0.435977727066262E-06  0.148758632255315E-06
     chi_3_2=  0.106000000000000E+02  0.435978307198575E-06  0.148786572717380E-06
     chi_3_2=  0.107000000000000E+02  0.435978887628491E-06  0.148814513265879E-06
     chi_3_2=  0.108000000000000E+02  0.435979468356013E-06  0.148842453900875E-06
     chi_3_2=  0.109000000000000E+02  0.435980049381142E-06  0.148870394622429E-06
     chi_3_2=  0.110000000000000E+02  0.435980630703882E-06  0.148898335430602E-06
     chi_3_2=  0.111000000000000E+02  0.435981212324231E-06  0.148926276325456E-06
     chi_3_2=  0.112000000000000E+02  0.435981794242191E-06  0.148954217307051E-06
     chi_3_2=  0.113000000000000E+02  0.435982376457767E-06  0.148982158375450E-06
     chi_3_2=  0.114000000000000E+02  0.435982958970957E-06  0.149010099530714E-06
     chi_3_2=  0.115000000000000E+02  0.435983541781764E-06  0.149038040772904E-06
     chi_3_2=  0.116000000000000E+02  0.435984124890190E-06  0.149065982102081E-06
     chi_3_2=  0.117000000000000E+02  0.435984708296234E-06  0.149093923518307E-06
     chi_3_2=  0.118000000000000E+02  0.435985291999900E-06  0.149121865021643E-06
     chi_3_2=  0.119000000000000E+02  0.435985876001188E-06  0.149149806612151E-06
     chi_3_2=  0.120000000000000E+02  0.435986460300104E-06  0.149177748289893E-06
     chi_3_2=  0.121000000000000E+02  0.435987044896645E-06  0.149205690054928E-06
     chi_3_2=  0.122000000000000E+02  0.435987629790812E-06  0.149233631907319E-06
     chi_3_2=  0.123000000000000E+02  0.435988214982608E-06  0.149261573847128E-06
     chi_3_2=  0.124000000000000E+02  0.435988800472036E-06  0.149289515874415E-06
     chi_3_2=  0.125000000000000E+02  0.435989386259096E-06  0.149317457989242E-06
     chi_3_2=  0.126000000000000E+02  0.435989972343788E-06  0.149345400191670E-06
     chi_3_2=  0.127000000000000E+02  0.435990558726119E-06  0.149373342481761E-06
     chi_3_2=  0.128000000000000E+02  0.435991145406086E-06  0.149401284859576E-06
     chi_3_2=  0.129000000000000E+02  0.435991732383692E-06  0.149429227325177E-06
     chi_3_2=  0.130000000000000E+02  0.435992319658936E-06  0.149457169878624E-06
     chi_3_2=  0.131000000000000E+02  0.435992907231824E-06  0.149485112519980E-06
     chi_3_2=  0.132000000000000E+02  0.435993495102355E-06  0.149513055249306E-06
     chi_3_2=  0.133000000000000E+02  0.435994083270530E-06  0.149540998066662E-06
     chi_3_2=  0.134000000000000E+02  0.435994671736353E-06  0.149568940972112E-06
     chi_3_2=  0.135000000000000E+02  0.435995260499821E-06  0.149596883965713E-06
     chi_3_2=  0.136000000000000E+02  0.435995849560940E-06  0.149624827047532E-06
     chi_3_2=  0.137000000000000E+02  0.435996438919713E-06  0.149652770217627E-06
     chi_3_2=  0.138000000000000E+02  0.435997028576137E-06  0.149680713476059E-06
     chi_3_2=  0.139000000000000E+02  0.435997618530214E-06  0.149708656822891E-06
     chi_3_2=  0.140000000000000E+02  0.435998208781949E-06  0.149736600258184E-06
     chi_3_2=  0.141000000000000E+02  0.435998799331341E-06  0.149764543781998E-06
     chi_3_2=  0.142000000000000E+02  0.435999390178392E-06  0.149792487394397E-06
     chi_3_2=  0.143000000000000E+02  0.435999981323105E-06  0.149820431095441E-06
     chi_3_2=  0.144000000000000E+02  0.436000572765478E-06  0.149848374885190E-06
     chi_3_2=  0.145000000000000E+02  0.436001164505518E-06  0.149876318763708E-06
     chi_3_2=  0.146000000000000E+02  0.436001756543222E-06  0.149904262731055E-06
     chi_3_2=  0.147000000000000E+02  0.436002348878593E-06  0.149932206787292E-06
     chi_3_2=  0.148000000000000E+02  0.436002941511633E-06  0.149960150932481E-06
     chi_3_2=  0.149000000000000E+02  0.436003534442342E-06  0.149988095166684E-06
     chi_3_2=  0.150000000000000E+02  0.436004127670725E-06  0.150016039489961E-06
     chi_3_2=  0.151000000000000E+02  0.436004721196781E-06  0.150043983902374E-06
     chi_3_2=  0.152000000000000E+02  0.436005315020512E-06  0.150071928403985E-06
     chi_3_2=  0.153000000000000E+02  0.436005909141920E-06  0.150099872994855E-06
     chi_3_2=  0.154000000000000E+02  0.436006503561006E-06  0.150127817675045E-06
     chi_3_2=  0.155000000000000E+02  0.436007098277773E-06  0.150155762444617E-06
     chi_3_2=  0.156000000000000E+02  0.436007693292219E-06  0.150183707303631E-06
     chi_3_2=  0.157000000000000E+02  0.436008288604350E-06  0.150211652252151E-06
     chi_3_2=  0.158000000000000E+02  0.436008884214166E-06  0.150239597290236E-06
     chi_3_2=  0.159000000000000E+02  0.436009480121667E-06  0.150267542417948E-06
     chi_3_2=  0.160000000000000E+02  0.436010076326858E-06  0.150295487635350E-06
     chi_3_2=  0.161000000000000E+02  0.436010672829737E-06  0.150323432942501E-06
     chi_3_2=  0.162000000000000E+02  0.436011269630308E-06  0.150351378339464E-06
     chi_3_2=  0.163000000000000E+02  0.436011866728572E-06  0.150379323826299E-06
     chi_3_2=  0.164000000000000E+02  0.436012464124530E-06  0.150407269403069E-06
     chi_3_2=  0.165000000000000E+02  0.436013061818184E-06  0.150435215069835E-06
     chi_3_2=  0.166000000000000E+02  0.436013659809537E-06  0.150463160826658E-06
     chi_3_2=  0.167000000000000E+02  0.436014258098589E-06  0.150491106673599E-06
     chi_3_2=  0.168000000000000E+02  0.436014856685342E-06  0.150519052610721E-06
     chi_3_2=  0.169000000000000E+02  0.436015455569795E-06  0.150546998638083E-06
     chi_3_2=  0.170000000000000E+02  0.436016054751954E-06  0.150574944755748E-06
     chi_3_2=  0.171000000000000E+02  0.436016654231820E-06  0.150602890963777E-06
     chi_3_2=  0.172000000000000E+02  0.436017254009392E-06  0.150630837262232E-06
     chi_3_2=  0.173000000000000E+02  0.436017854084675E-06  0.150658783651174E-06
     chi_3_2=  0.174000000000000E+02  0.436018454457667E-06  0.150686730130664E-06
     chi_3_2=  0.175000000000000E+02  0.436019055128372E-06  0.150714676700764E-06
     chi_3_2=  0.176000000000000E+02  0.436019656096791E-06  0.150742623361535E-06
     chi_3_2=  0.177000000000000E+02  0.436020257362927E-06  0.150770570113039E-06
     chi_3_2=  0.178000000000000E+02  0.436020858926776E-06  0.150798516955336E-06
     chi_3_2=  0.179000000000000E+02  0.436021460788347E-06  0.150826463888489E-06
     chi_3_2=  0.180000000000000E+02  0.436022062947639E-06  0.150854410912559E-06
     chi_3_2=  0.181000000000000E+02  0.436022665404653E-06  0.150882358027607E-06
     chi_3_2=  0.182000000000000E+02  0.436023268159391E-06  0.150910305233695E-06
     chi_3_2=  0.183000000000000E+02  0.436023871211854E-06  0.150938252530883E-06
     chi_3_2=  0.184000000000000E+02  0.436024474562042E-06  0.150966199919233E-06
     chi_3_2=  0.185000000000000E+02  0.436025078209961E-06  0.150994147398808E-06
     chi_3_2=  0.186000000000000E+02  0.436025682155610E-06  0.151022094969668E-06
     chi_3_2=  0.187000000000000E+02  0.436026286398991E-06  0.151050042631875E-06
     chi_3_2=  0.188000000000000E+02  0.436026890940105E-06  0.151077990385489E-06
     chi_3_2=  0.189000000000000E+02  0.436027495778954E-06  0.151105938230573E-06
     chi_3_2=  0.190000000000000E+02  0.436028100915542E-06  0.151133886167188E-06
     chi_3_2=  0.191000000000000E+02  0.436028706349868E-06  0.151161834195395E-06
     chi_3_2=  0.192000000000000E+02  0.436029312081933E-06  0.151189782315256E-06
     chi_3_2=  0.193000000000000E+02  0.436029918111741E-06  0.151217730526832E-06
     chi_3_2=  0.194000000000000E+02  0.436030524439292E-06  0.151245678830185E-06
     chi_3_2=  0.195000000000000E+02  0.436031131064589E-06  0.151273627225375E-06
     chi_3_2=  0.196000000000000E+02  0.436031737987633E-06  0.151301575712465E-06
     chi_3_2=  0.197000000000000E+02  0.436032345208426E-06  0.151329524291515E-06
     chi_3_2=  0.198000000000000E+02  0.436032952726968E-06  0.151357472962588E-06
     chi_3_2=  0.199000000000000E+02  0.436033560543263E-06  0.151385421725745E-06
     chi_3_2=  0.200000000000000E+02  0.436034168657309E-06  0.151413370581046E-06
     chi_3_2=  0.201000000000000E+02  0.436034777069112E-06  0.151441319528553E-06
     chi_3_2=  0.202000000000000E+02  0.436035385778672E-06  0.151469268568329E-06
     chi_3_2=  0.203000000000000E+02  0.436035994785991E-06  0.151497217700434E-06
     chi_3_2=  0.204000000000000E+02  0.436036604091070E-06  0.151525166924929E-06
     chi_3_2=  0.205000000000000E+02  0.436037213693911E-06  0.151553116241877E-06
     chi_3_2=  0.206000000000000E+02  0.436037823594516E-06  0.151581065651339E-06
     chi_3_2=  0.207000000000000E+02  0.436038433792886E-06  0.151609015153375E-06
     chi_3_2=  0.208000000000000E+02  0.436039044289022E-06  0.151636964748047E-06
     chi_3_2=  0.209000000000000E+02  0.436039655082927E-06  0.151664914435418E-06
     chi_3_2=  0.210000000000000E+02  0.436040266174603E-06  0.151692864215548E-06
     chi_3_2=  0.211000000000000E+02  0.436040877564049E-06  0.151720814088497E-06
     chi_3_2=  0.212000000000000E+02  0.436041489251270E-06  0.151748764054329E-06
     chi_3_2=  0.213000000000000E+02  0.436042101236266E-06  0.151776714113105E-06
     chi_3_2=  0.214000000000000E+02  0.436042713519040E-06  0.151804664264886E-06
     chi_3_2=  0.215000000000000E+02  0.436043326099592E-06  0.151832614509733E-06
     chi_3_2=  0.216000000000000E+02  0.436043938977924E-06  0.151860564847707E-06
     chi_3_2=  0.217000000000000E+02  0.436044552154038E-06  0.151888515278871E-06
     chi_3_2=  0.218000000000000E+02  0.436045165627937E-06  0.151916465803285E-06
     chi_3_2=  0.219000000000000E+02  0.436045779399620E-06  0.151944416421011E-06
     chi_3_2=  0.220000000000000E+02  0.436046393469091E-06  0.151972367132111E-06
     chi_3_2=  0.221000000000000E+02  0.436047007836351E-06  0.152000317936646E-06
     chi_3_2=  0.222000000000000E+02  0.436047622501400E-06  0.152028268834677E-06
     chi_3_2=  0.223000000000000E+02  0.436048237464241E-06  0.152056219826265E-06
     chi_3_2=  0.224000000000000E+02  0.436048852724877E-06  0.152084170911473E-06
     chi_3_2=  0.225000000000000E+02  0.436049468283309E-06  0.152112122090361E-06
     chi_3_2=  0.226000000000001E+02  0.436050084139539E-06  0.152140073362991E-06
     chi_3_2=  0.227000000000001E+02  0.436050700293567E-06  0.152168024729425E-06
     chi_3_2=  0.228000000000001E+02  0.436051316745395E-06  0.152195976189724E-06
     chi_3_2=  0.229000000000001E+02  0.436051933495025E-06  0.152223927743948E-06
     chi_3_2=  0.230000000000001E+02  0.436052550542461E-06  0.152251879392161E-06
     chi_3_2=  0.231000000000001E+02  0.436053167887702E-06  0.152279831134423E-06
     chi_3_2=  0.232000000000001E+02  0.436053785530749E-06  0.152307782970795E-06
     chi_3_2=  0.233000000000001E+02  0.436054403471606E-06  0.152335734901339E-06
     chi_3_2=  0.234000000000001E+02  0.436055021710275E-06  0.152363686926117E-06
     chi_3_2=  0.235000000000001E+02  0.436055640246755E-06  0.152391639045189E-06
     chi_3_2=  0.236000000000001E+02  0.436056259081051E-06  0.152419591258618E-06
     chi_3_2=  0.237000000000001E+02  0.436056878213162E-06  0.152447543566464E-06
     chi_3_2=  0.238000000000001E+02  0.436057497643090E-06  0.152475495968789E-06
     chi_3_2=  0.239000000000001E+02  0.436058117370839E-06  0.152503448465656E-06
     chi_3_2=  0.240000000000001E+02  0.436058737396409E-06  0.152531401057124E-06
     chi_3_2=  0.241000000000001E+02  0.436059357719801E-06  0.152559353743256E-06
     chi_3_2=  0.242000000000001E+02  0.436059978341018E-06  0.152587306524113E-06
     chi_3_2=  0.243000000000001E+02  0.436060599260061E-06  0.152615259399755E-06
     chi_3_2=  0.244000000000001E+02  0.436061220476931E-06  0.152643212370246E-06
     chi_3_2=  0.245000000000001E+02  0.436061841991633E-06  0.152671165435646E-06
     chi_3_2=  0.246000000000001E+02  0.436062463804166E-06  0.152699118596016E-06
     chi_3_2=  0.247000000000001E+02  0.436063085914531E-06  0.152727071851419E-06
     chi_3_2=  0.248000000000001E+02  0.436063708322733E-06  0.152755025201915E-06
     chi_3_2=  0.249000000000001E+02  0.436064331028770E-06  0.152782978647566E-06
     chi_3_2=  0.250000000000001E+02  0.436064954032644E-06  0.152810932188433E-06
     chi_3_2=  0.251000000000001E+02  0.436065577334361E-06  0.152838885824578E-06
     chi_3_2=  0.252000000000001E+02  0.436066200933920E-06  0.152866839556063E-06
     chi_3_2=  0.253000000000001E+02  0.436066824831320E-06  0.152894793382948E-06
     chi_3_2=  0.254000000000001E+02  0.436067449026566E-06  0.152922747305295E-06
     chi_3_2=  0.255000000000001E+02  0.436068073519661E-06  0.152950701323166E-06
     chi_3_2=  0.256000000000001E+02  0.436068698310604E-06  0.152978655436622E-06
     chi_3_2=  0.257000000000001E+02  0.436069323399397E-06  0.153006609645725E-06
     chi_3_2=  0.258000000000001E+02  0.436069948786041E-06  0.153034563950534E-06
     chi_3_2=  0.259000000000001E+02  0.436070574470541E-06  0.153062518351114E-06
     chi_3_2=  0.260000000000001E+02  0.436071200452895E-06  0.153090472847524E-06
     chi_3_2=  0.261000000000001E+02  0.436071826733107E-06  0.153118427439827E-06
     chi_3_2=  0.262000000000001E+02  0.436072453311178E-06  0.153146382128083E-06
     chi_3_2=  0.263000000000001E+02  0.436073080187112E-06  0.153174336912355E-06
     chi_3_2=  0.264000000000001E+02  0.436073707360907E-06  0.153202291792703E-06
     chi_3_2=  0.265000000000001E+02  0.436074334832565E-06  0.153230246769188E-06
     chi_3_2=  0.266000000000001E+02  0.436074962602092E-06  0.153258201841874E-06
     chi_3_2=  0.267000000000001E+02  0.436075590669485E-06  0.153286157010820E-06
     chi_3_2=  0.268000000000001E+02  0.436076219034749E-06  0.153314112276089E-06
     chi_3_2=  0.269000000000001E+02  0.436076847697885E-06  0.153342067637741E-06
     chi_3_2=  0.270000000000001E+02  0.436077476658894E-06  0.153370023095839E-06
     chi_3_2=  0.271000000000001E+02  0.436078105917776E-06  0.153397978650443E-06
     chi_3_2=  0.272000000000001E+02  0.436078735474536E-06  0.153425934301616E-06
     chi_3_2=  0.273000000000001E+02  0.436079365329174E-06  0.153453890049417E-06
     chi_3_2=  0.274000000000001E+02  0.436079995481694E-06  0.153481845893910E-06
     chi_3_2=  0.275000000000001E+02  0.436080625932095E-06  0.153509801835156E-06
     chi_3_2=  0.276000000000001E+02  0.436081256680377E-06  0.153537757873215E-06
     chi_3_2=  0.277000000000001E+02  0.436081887726548E-06  0.153565714008150E-06
     chi_3_2=  0.278000000000001E+02  0.436082519070605E-06  0.153593670240022E-06
     chi_3_2=  0.279000000000001E+02  0.436083150712551E-06  0.153621626568892E-06
     chi_3_2=  0.280000000000001E+02  0.436083782652389E-06  0.153649582994822E-06
     chi_3_2=  0.281000000000001E+02  0.436084414890118E-06  0.153677539517872E-06
     chi_3_2=  0.282000000000001E+02  0.436085047425742E-06  0.153705496138106E-06
     chi_3_2=  0.283000000000001E+02  0.436085680259263E-06  0.153733452855584E-06
     chi_3_2=  0.284000000000001E+02  0.436086313390682E-06  0.153761409670367E-06
     chi_3_2=  0.285000000000001E+02  0.436086946819999E-06  0.153789366582517E-06
     chi_3_2=  0.286000000000001E+02  0.436087580547217E-06  0.153817323592096E-06
     chi_3_2=  0.287000000000001E+02  0.436088214572339E-06  0.153845280699164E-06
     chi_3_2=  0.288000000000001E+02  0.436088848895365E-06  0.153873237903783E-06
     chi_3_2=  0.289000000000001E+02  0.436089483516301E-06  0.153901195206016E-06
     chi_3_2=  0.290000000000001E+02  0.436090118435144E-06  0.153929152605924E-06
     chi_3_2=  0.291000000000001E+02  0.436090753651896E-06  0.153957110103566E-06
     chi_3_2=  0.292000000000001E+02  0.436091389166562E-06  0.153985067699006E-06
     chi_3_2=  0.293000000000001E+02  0.436092024979139E-06  0.154013025392304E-06
     chi_3_2=  0.294000000000001E+02  0.436092661089635E-06  0.154040983183523E-06
     chi_3_2=  0.295000000000001E+02  0.436093297498046E-06  0.154068941072723E-06
     chi_3_2=  0.296000000000002E+02  0.436093934204378E-06  0.154096899059967E-06
     chi_3_2=  0.297000000000002E+02  0.436094571208631E-06  0.154124857145314E-06
     chi_3_2=  0.298000000000002E+02  0.436095208510806E-06  0.154152815328828E-06
     chi_3_2=  0.299000000000002E+02  0.436095846110905E-06  0.154180773610569E-06
     chi_3_2=  0.300000000000002E+02  0.436096484008932E-06  0.154208731990599E-06
     chi_3_2=  0.301000000000002E+02  0.436097122204886E-06  0.154236690468979E-06
     chi_3_2=  0.302000000000002E+02  0.436097760698770E-06  0.154264649045771E-06
     chi_3_2=  0.303000000000002E+02  0.436098399490586E-06  0.154292607721036E-06
     chi_3_2=  0.304000000000002E+02  0.436099038580337E-06  0.154320566494837E-06
     chi_3_2=  0.305000000000002E+02  0.436099677968023E-06  0.154348525367233E-06
     chi_3_2=  0.306000000000002E+02  0.436100317653644E-06  0.154376484338286E-06
     chi_3_2=  0.307000000000002E+02  0.436100957637204E-06  0.154404443408059E-06
     chi_3_2=  0.308000000000002E+02  0.436101597918707E-06  0.154432402576612E-06
     chi_3_2=  0.309000000000002E+02  0.436102238498151E-06  0.154460361844008E-06
     chi_3_2=  0.310000000000002E+02  0.436102879375539E-06  0.154488321210306E-06
     chi_3_2=  0.311000000000002E+02  0.436103520550877E-06  0.154516280675571E-06
     chi_3_2=  0.312000000000002E+02  0.436104162024160E-06  0.154544240239861E-06
     chi_3_2=  0.313000000000002E+02  0.436104803795392E-06  0.154572199903239E-06
     chi_3_2=  0.314000000000002E+02  0.436105445864576E-06  0.154600159665767E-06
     chi_3_2=  0.315000000000002E+02  0.436106088231714E-06  0.154628119527505E-06
     chi_3_2=  0.316000000000002E+02  0.436106730896809E-06  0.154656079488517E-06
     chi_3_2=  0.317000000000002E+02  0.436107373859858E-06  0.154684039548861E-06
     chi_3_2=  0.318000000000002E+02  0.436108017120868E-06  0.154711999708601E-06
     chi_3_2=  0.319000000000002E+02  0.436108660679839E-06  0.154739959967797E-06
     chi_3_2=  0.320000000000002E+02  0.436109304536771E-06  0.154767920326512E-06
     chi_3_2=  0.321000000000002E+02  0.436109948691670E-06  0.154795880784807E-06
     chi_3_2=  0.322000000000002E+02  0.436110593144532E-06  0.154823841342742E-06
     chi_3_2=  0.323000000000002E+02  0.436111237895363E-06  0.154851802000380E-06
     chi_3_2=  0.324000000000002E+02  0.436111882944164E-06  0.154879762757782E-06
     chi_3_2=  0.325000000000002E+02  0.436112528290936E-06  0.154907723615010E-06
     chi_3_2=  0.326000000000002E+02  0.436113173935682E-06  0.154935684572125E-06
     chi_3_2=  0.327000000000002E+02  0.436113819878404E-06  0.154963645629188E-06
     chi_3_2=  0.328000000000002E+02  0.436114466119102E-06  0.154991606786261E-06
     chi_3_2=  0.329000000000002E+02  0.436115112657779E-06  0.155019568043406E-06
     chi_3_2=  0.330000000000002E+02  0.436115759494437E-06  0.155047529400683E-06
     chi_3_2=  0.331000000000002E+02  0.436116406629077E-06  0.155075490858155E-06
     chi_3_2=  0.332000000000002E+02  0.436117054061703E-06  0.155103452415882E-06
